행정구역코드,행정구역,위도,경도
2620059000,부산광역시 영도구 봉래1동,35.09436,129.04263
2620063000,부산광역시 영도구 청학1동,35.09387,129.05743
2620064000,부산광역시 영도구 청학2동,35.08962,129.06504
2620065000,부산광역시 영도구 동삼1동,35.07462,129.06441
2620066000,부산광역시 영도구 동삼2동,35.06496,129.07728
2620067000,부산광역시 영도구 동삼3동,35.08407,129.06826
2620058500,부산광역시 영도구 신선동,35.08558,129.04841
2620060500,부산광역시 영도구 봉래2동,35.09316,129.05105
2623052000,부산광역시 부산진구 부전2동,35.15456,129.05679
2623054000,부산광역시 부산진구 연지동,35.17167,129.05362
2623055000,부산광역시 부산진구 초읍동,35.18529,129.03651
2623056000,부산광역시 부산진구 양정1동,35.17375,129.06436
2623057000,부산광역시 부산진구 양정2동,35.17338,129.07493
2623061000,부산광역시 부산진구 전포2동,35.16341,129.07108
2623064000,부산광역시 부산진구 부암1동,35.16447,129.04854
2623066000,부산광역시 부산진구 부암3동,35.17452,129.03408
2623068000,부산광역시 부산진구 당감2동,35.15932,129.04193
2623070000,부산광역시 부산진구 당감4동,35.17098,129.02941
2623072000,부산광역시 부산진구 가야2동,35.14572,129.02599
2623074000,부산광역시 부산진구 개금1동,35.15089,129.02071
2623075000,부산광역시 부산진구 개금2동,35.14221,129.01929
2623076000,부산광역시 부산진구 개금3동,35.15932,129.02178
2623067000,부산광역시 부산진구 당감1동,35.16944,129.01921
2623071000,부산광역시 부산진구 가야제1동,35.14667,129.03436
2623051000,부산광역시 부산진구 부전1동,35.16443,129.05887
2623060000,부산광역시 부산진구 전포1동,35.15542,129.07173
2626051000,부산광역시 동래구 수민동,35.1973,129.0893
2626052000,부산광역시 동래구 복산동,35.20508,129.08952
2626055000,부산광역시 동래구 온천1동,35.21979,129.07611
2626056000,부산광역시 동래구 온천2동,35.21438,129.06353
2626057000,부산광역시 동래구 온천3동,35.20599,129.06449
2626058000,부산광역시 동래구 사직1동,35.19823,129.06249
2626059000,부산광역시 동래구 사직2동,35.20024,129.05119
2626060000,부산광역시 동래구 사직3동,35.19854,129.07035
2626074000,부산광역시 동래구 안락1동,35.19745,129.10025
2626075000,부산광역시 동래구 안락2동,35.19266,129.10776
2626076100,부산광역시 동래구 명장1동,35.20536,129.10643
2626076200,부산광역시 동래구 명장2동,35.20887,129.09886
2626054500,부산광역시 동래구 명륜동,35.20987,129.08373
2629053000,부산광역시 남구 대연3동,35.14343,129.09816
2629054000,부산광역시 남구 대연4동,35.12678,129.09294
2629055000,부산광역시 남구 대연5동,35.14164,129.08894
2629056000,부산광역시 남구 대연6동,35.13843,129.08219
2629057000,부산광역시 남구 용호1동,35.12556,129.10869
2629058000,부산광역시 남구 용호2동,35.10765,129.1195
2629059000,부산광역시 남구 용호3동,35.1244,129.11815
2629060000,부산광역시 남구 용호4동,35.1062,129.10872
2629061000,부산광역시 남구 용당동,35.11201,129.09737
2629062000,부산광역시 남구 감만1동,35.11214,129.07863
2629063000,부산광역시 남구 감만2동,35.12229,129.08532
2629068000,부산광역시 남구 문현1동,35.14674,129.07718
2629069000,부산광역시 남구 문현2동,35.14286,129.06603
2629070000,부산광역시 남구 문현3동,35.13859,129.07223
2629071000,부산광역시 남구 문현4동,35.13191,129.06905
2629051000,부산광역시 남구 대연1동,35.13269,129.09319
2629064500,부산광역시 남구 우암동,35.12646,129.07643
2632051000,부산광역시 북구 구포1동,35.20661,129.00238
2632052000,부산광역시 북구 구포2동,35.1999,128.99792
2632052100,부산광역시 북구 구포3동,35.19562,129.01403
2632053000,부산광역시 북구 금곡동,35.26047,129.02354
2632054100,부산광역시 북구 화명1동,35.22846,129.02805
2632055000,부산광역시 북구 덕천1동,35.21725,129.01727
2632056000,부산광역시 북구 덕천2동,35.21555,129.00383
2632056100,부산광역시 북구 덕천3동,35.20591,129.01914
2632057100,부산광역시 북구 만덕1동,35.22104,129.04032
2632057200,부산광역시 북구 만덕2동,35.20312,129.03866
2632057300,부산광역시 북구 만덕3동,35.20348,129.02686
2632054200,부산광역시 북구 화명2동,35.24664,129.03223
2632054300,부산광역시 북구 화명3동,35.23176,129.00535
2635051000,부산광역시 해운대구 우1동,35.17506,129.15681
2635052000,부산광역시 해운대구 우2동,35.16968,129.13685
2635053000,부산광역시 해운대구 중1동,35.16425,129.16947
2635054000,부산광역시 해운대구 중2동,35.16087,129.18299
2635056000,부산광역시 해운대구 송정동,35.18303,129.19895
2635058000,부산광역시 해운대구 반여2동,35.19541,129.13471
2635059000,부산광역시 해운대구 반여3동,35.19986,129.14084
2635062000,부산광역시 해운대구 반송2동,35.23573,129.14757
2635065000,부산광역시 해운대구 재송1동,35.18346,129.12873
2635066000,부산광역시 해운대구 재송2동,35.18947,129.13263
2635055100,부산광역시 해운대구 좌1동,35.17318,129.17639
2635055200,부산광역시 해운대구 좌2동,35.16974,129.18386
2635055300,부산광역시 해운대구 좌3동,35.17321,129.1677
2635055400,부산광역시 해운대구 좌4동,35.18905,129.17528
2635057000,부산광역시 해운대구 반여1동,35.20417,129.12504
2635059500,부산광역시 해운대구 반여4동,35.20797,129.11542
2635061000,부산광역시 해운대구 반송1동,35.22066,129.14184
2638051000,부산광역시 사하구 괴정1동,35.10042,128.99005
2638052000,부산광역시 사하구 괴정2동,35.10825,129.00298
2638053000,부산광역시 사하구 괴정3동,35.10647,128.9958
2638054000,부산광역시 사하구 괴정4동,35.10247,128.98478
2638055000,부산광역시 사하구 당리동,35.11073,128.98175
2638056100,부산광역시 사하구 하단1동,35.09455,128.9406
2638056200,부산광역시 사하구 하단2동,35.11669,128.95973
2638057100,부산광역시 사하구 신평1동,35.09154,128.97596
2638057200,부산광역시 사하구 신평2동,35.09061,128.96034
2638058000,부산광역시 사하구 장림1동,35.07543,128.95925
2638059000,부산광역시 사하구 장림2동,35.07543,128.97615
2638060100,부산광역시 사하구 다대1동,35.05276,128.96832
2638060200,부산광역시 사하구 다대2동,35.05934,128.9897
2638061000,부산광역시 사하구 구평동,35.06954,128.98791
2638062000,부산광역시 사하구 감천1동,35.08708,129.00426
2638063000,부산광역시 사하구 감천2동,35.09377,129.0083
2641051000,부산광역시 금정구 서1동,35.21791,129.0983
2641052000,부산광역시 금정구 서2동,35.21341,129.10415
2641055500,부산광역시 금정구 금사회동동,35.23278,129.12149
2641057000,부산광역시 금정구 부곡1동,35.22427,129.09493
2641058000,부산광역시 금정구 부곡2동,35.23089,129.09591
2641059000,부산광역시 금정구 부곡3동,35.24483,129.11405
2641059100,부산광역시 금정구 부곡4동,35.21862,129.09079
2641060000,부산광역시 금정구 장전1동,35.24043,129.0749
2641063500,부산광역시 금정구 선두구동,35.28089,129.11194
2641066500,부산광역시 금정구 청룡노포동,35.28785,129.07759
2641067000,부산광역시 금정구 남산동,35.26634,129.07882
2641068000,부산광역시 금정구 구서1동,35.24973,129.09332
2641069000,부산광역시 금정구 구서2동,35.25478,129.08041
2641070000,부산광역시 금정구 금성동,35.25486,129.05757
2641053000,부산광역시 금정구 서3동,35.22188,129.10422
2644051000,부산광역시 강서구 대저1동,35.21085,128.96959
2644052000,부산광역시 강서구 대저2동,35.15914,128.94138
2644053000,부산광역시 강서구 강동동,35.17848,128.91226
2644053500,부산광역시 강서구 명지1동,35.11155,128.91938
2644055000,부산광역시 강서구 가락동,35.17685,128.89282
2644059000,부산광역시 강서구 신호동,35.08114,128.87908
2644058000,부산광역시 강서구 가덕도동,35.03875,128.83115
2647061000,부산광역시 연제구 거제1동,35.19357,129.07832
2647062000,부산광역시 연제구 거제2동,35.18885,129.06138
2647063000,부산광역시 연제구 거제3동,35.18239,129.07136
2647064000,부산광역시 연제구 거제4동,35.1811,129.06514
2647065000,부산광역시 연제구 연산1동,35.18807,129.08878
2647066000,부산광역시 연제구 연산2동,35.17052,129.08238
2647067000,부산광역시 연제구 연산3동,35.16651,129.09036
2647068000,부산광역시 연제구 연산4동,35.18566,129.08461
2647069000,부산광역시 연제구 연산5동,35.18574,129.07886
2647070000,부산광역시 연제구 연산6동,35.16915,129.08503
2647072000,부산광역시 연제구 연산8동,35.1868,129.09766
2647073000,부산광역시 연제구 연산9동,35.18382,129.10719
2650066000,부산광역시 수영구 남천1동,35.14306,129.10661
2650067000,부산광역시 수영구 남천2동,35.14437,129.11438
2650073000,부산광역시 수영구 수영동,35.17005,129.11746
2650074000,부산광역시 수영구 망미1동,35.17088,129.10155
2650075000,부산광역시 수영구 망미2동,35.18011,129.11636
2650076000,부산광역시 수영구 광안1동,35.16262,129.11078
2650077000,부산광역시 수영구 광안2동,35.15366,129.1159
2650078000,부산광역시 수영구 광안3동,35.1682,129.10915
2650079000,부산광역시 수영구 광안4동,35.15544,129.10538
2650080000,부산광역시 수영구 민락동,35.15989,129.12637
2653058000,부산광역시 사상구 삼락동,35.17107,128.97181
2653059100,부산광역시 사상구 모라1동,35.18749,128.9897
2653059300,부산광역시 사상구 모라3동,35.18319,129.00764
2653060000,부산광역시 사상구 덕포1동,35.16943,128.98747
2653061000,부산광역시 사상구 덕포2동,35.17666,128.98955
2653062000,부산광역시 사상구 괘법동,35.16654,128.99211
2653065000,부산광역시 사상구 주례1동,35.15656,128.99997
2653066000,부산광역시 사상구 주례2동,35.15435,129.01081
2653066100,부산광역시 사상구 주례3동,35.14521,129.00033
2653067000,부산광역시 사상구 학장동,35.13707,128.98807
2653068000,부산광역시 사상구 엄궁동,35.12702,128.97246
2653064500,부산광역시 사상구 감전동,35.14701,128.97187
2671025000,부산광역시 기장군 기장읍,35.22462,129.21079
2671025300,부산광역시 기장군 장안읍,35.34839,129.24397
2671025600,부산광역시 기장군 정관읍,35.34003,129.17231
2671025900,부산광역시 기장군 일광읍,35.28549,129.2208
2671033000,부산광역시 기장군 철마면,35.28098,129.15884
2711054500,대구광역시 중구 삼덕동,35.86505,128.60519
2711056500,대구광역시 중구 성내1동,35.86772,128.59446
2711057500,대구광역시 중구 성내2동,35.87133,128.59066
2711058500,대구광역시 중구 성내3동,35.87469,128.58185
2711059500,대구광역시 중구 대신동,35.8682,128.58012
2711064000,대구광역시 중구 남산1동,35.8615,128.59427
2711065000,대구광역시 중구 남산2동,35.86407,128.58771
2711066000,대구광역시 중구 남산3동,35.85939,128.58588
2711067000,대구광역시 중구 남산4동,35.86113,128.57849
2711068000,대구광역시 중구 대봉1동,35.85901,128.60478
2711069000,대구광역시 중구 대봉2동,35.85749,128.59822
2711051700,대구광역시 중구 동인동,35.87103,128.60691
2714051000,대구광역시 동구 신암1동,35.88589,128.61905
2714052000,대구광역시 동구 신암2동,35.87816,128.61208
2714053000,대구광역시 동구 신암3동,35.8795,128.62109
2714054000,대구광역시 동구 신암4동,35.88538,128.62825
2714054100,대구광역시 동구 신암5동,35.88911,128.63455
2714055500,대구광역시 동구 신천1·2동,35.87185,128.61603
2714057000,대구광역시 동구 신천3동,35.87313,128.62192
2714058000,대구광역시 동구 신천4동,35.87343,128.63008
2714059000,대구광역시 동구 효목1동,35.88402,128.64264
2714060000,대구광역시 동구 효목2동,35.87739,128.63824
2714061500,대구광역시 동구 도평동,35.92543,128.68672
2714062000,대구광역시 동구 불로·봉무동,35.9194,128.64359
2714064000,대구광역시 동구 지저동,35.89844,128.63779
2714065500,대구광역시 동구 동촌동,35.89425,128.65626
2714067000,대구광역시 동구 방촌동,35.87811,128.66677
2714068500,대구광역시 동구 해안동,35.89943,128.68608
2714076000,대구광역시 동구 공산동,35.97481,128.68125
2714072000,대구광역시 동구 안심1동,35.86591,128.69399
2714073000,대구광역시 동구 안심2동,35.89831,128.70823
2714074700,대구광역시 동구 안심4동,35.86837,128.71676
2717051000,대구광역시 서구 내당1동,35.86233,128.56172
2717052500,대구광역시 서구 내당2·3동,35.86579,128.56999
2717054000,대구광역시 서구 내당4동,35.85871,128.55066
2717055000,대구광역시 서구 비산1동,35.88214,128.5663
2717056500,대구광역시 서구 비산2·3동,35.87787,128.57474
2717058000,대구광역시 서구 비산4동,35.86956,128.57291
2717059000,대구광역시 서구 비산5동,35.88645,128.56826
2717060000,대구광역시 서구 비산6동,35.87597,128.56933
2717061000,대구광역시 서구 비산7동,35.8882,128.54974
2717062000,대구광역시 서구 평리1동,35.87776,128.56542
2717063000,대구광역시 서구 평리2동,35.86823,128.56578
2717064000,대구광역시 서구 평리3동,35.87807,128.55901
2717065000,대구광역시 서구 평리4동,35.86792,128.55802
2717066000,대구광역시 서구 평리5동,35.87229,128.55087
2717066100,대구광역시 서구 평리6동,35.87723,128.551
2717067500,대구광역시 서구 상중이동,35.87232,128.53386
2717069500,대구광역시 서구 원대동,35.88403,128.57745
2720051500,대구광역시 남구 이천동,35.85211,128.60143
2720053000,대구광역시 남구 봉덕1동,35.84652,128.59667
2720054000,대구광역시 남구 봉덕2동,35.8262,128.60125
