영화코드,영화명,개봉일,장르,대표장르,국가,대표국가
20113889,로렉스,20120503.0,애니메이션,애니메이션,미국,미국
20113890,고스트 라이더 : 복수의 화신,20120216.0,"액션,판타지,스릴러",액션,미국,미국
20113911,해피 피트 2,20120202.0,"애니메이션,코미디,가족",애니메이션,호주,호주
20113912,철의 여인,20120223.0,드라마,드라마,영국,영국
20113916,러브픽션,20120229.0,"멜로/로맨스,코미디",멜로/로맨스,한국,한국
20113920,토르: 마법망치의 전설,20120209.0,"애니메이션,어드벤처",애니메이션,아이슬란드,아이슬란드
20113951,페이스메이커,20120118.0,드라마,드라마,한국,한국
20113972,지.아이.조 2,20130328.0,"액션,어드벤처,SF",액션,"미국,캐나다",미국
20113975,우먼 인 블랙,20120216.0,"드라마,공포(호러),스릴러",드라마,영국,영국
20119137,가필드 펫 포스 3D,20110127.0,"애니메이션,코미디,가족",애니메이션,미국,미국
20119155,아프리카 마법여행,20110120.0,"어드벤처,드라마,가족,판타지",어드벤처,스페인,스페인
20119277,상하이,20110127.0,"드라마,미스터리,멜로/로맨스",드라마,미국,미국
20119337,그대를 사랑합니다,20110217.0,드라마,드라마,한국,한국
20119341,아이들...,20110217.0,"범죄,스릴러",범죄,한국,한국
20119358,127시간,20110217.0,"드라마,스릴러",드라마,미국,미국
20119418,생텀,20110210.0,"어드벤처,드라마,액션,스릴러",어드벤처,"미국,호주",미국
20119419,웨이 백,20110317.0,드라마,드라마,미국,미국
20119420,아이 엠 넘버 포,20110224.0,"액션,SF",액션,미국,미국
20119427,메카닉,20110224.0,"드라마,액션,스릴러",드라마,미국,미국
20119429,언노운,20110217.0,"드라마,스릴러,액션",드라마,미국,미국
20119430,컨트롤러,20110303.0,"스릴러,드라마,멜로/로맨스",스릴러,미국,미국
20119508,친구와 연인사이,20110210.0,"코미디,멜로/로맨스",코미디,미국,미국
20119511,사랑이 무서워,20110310.0,"코미디,멜로/로맨스",코미디,한국,한국
20119513,7광구,20110804.0,"SF,액션,스릴러",SF,한국,한국
20119515,고지전,20110720.0,"드라마,전쟁",드라마,한국,한국
20119527,헤드,20110526.0,"액션,스릴러",액션,한국,한국
20119529,적과의 동침,20110427.0,"드라마,멜로/로맨스",드라마,한국,한국
20119556,알파 앤 오메가,20110224.0,"애니메이션,어드벤처,코미디,가족",애니메이션,"미국,인도",미국
20119577,블랙 스완,20110224.0,"드라마,스릴러",드라마,미국,미국
20119618,위험한 상견례,20110331.0,"코미디,멜로/로맨스",코미디,한국,한국
20119619,체포왕,20110504.0,"코미디,액션",코미디,한국,한국
20119627,세상에서 가장 아름다운 이별,20110420.0,드라마,드라마,한국,한국
20119628,마마,20110601.0,드라마,드라마,한국,한국
20119630,랭고,20110303.0,"애니메이션,액션",애니메이션,미국,미국
20119637,킹스 스피치,20110317.0,드라마,드라마,"영국,호주",영국
20119667,굿모닝 에브리원,20110317.0,"드라마,코미디,멜로/로맨스",드라마,미국,미국
20119707,월드 인베이젼,20110310.0,"SF,액션",SF,미국,미국
20119717,로맨틱 헤븐,20110324.0,드라마,드라마,한국,한국
20119720,마이 블랙 미니드레스,20110324.0,드라마,드라마,한국,한국
20119721,황당한 외계인: 폴,20110407.0,"코미디,SF",코미디,미국,미국
20119768,레드 라이딩 후드,20110317.0,"드라마,판타지,멜로/로맨스",드라마,"미국,캐나다",미국
20119771,내 이름은 칸,20110324.0,드라마,드라마,인도,인도
20119772,줄리아의 눈,20110331.0,"미스터리,스릴러,범죄,공포(호러)",미스터리,스페인,스페인
20119802,비스틀리,20110317.0,"드라마,판타지,멜로/로맨스",드라마,미국,미국
20119806,미트 페어런츠 3,20110331.0,코미디,코미디,미국,미국
20119852,한나,20110414.0,"액션,스릴러",액션,미국,미국
20119854,써커 펀치,20110407.0,액션,액션,미국,미국
20119855,라스트 나잇,20110407.0,멜로/로맨스,멜로/로맨스,"미국,프랑스",미국
20119856,베니싱,20110331.0,미스터리,미스터리,미국,미국
20119972,노미오와 줄리엣,20110414.0,"애니메이션,코미디,가족,판타지,멜로/로맨스",애니메이션,"영국,미국",영국
20119974,수상한 고객들,20110414.0,"코미디,드라마",코미디,한국,한국
20119989,나는 아빠다,20110414.0,"액션,드라마",액션,한국,한국
20120021,조조-황제의 반란,20121018.0,사극,사극,중국,중국
20120103,닥터,20130620.0,스릴러,스릴러,한국,한국
20120108,지슬 - 끝나지 않은 세월2,20130321.0,드라마,드라마,한국,한국
20120362,나우이즈굿,20121108.0,"드라마,멜로/로맨스",드라마,영국,영국
20120381,피노키오: 당나귀 섬의 비밀,20130425.0,"애니메이션,코미디,드라마",애니메이션,"이탈리아,멕시코,벨기에,프랑스,룩셈부르크",이탈리아
20120421,살인소설,20121115.0,"미스터리,스릴러",미스터리,미국,미국
20120426,고령화 가족,20130509.0,"드라마,코미디",드라마,한국,한국
20120428,톱스타,20131024.0,드라마,드라마,한국,한국
20120430,철가방 우수氏,20121122.0,드라마,드라마,한국,한국
20120467,스토커,20130228.0,"드라마,스릴러",드라마,미국,미국
20120562,업사이드 다운,20121108.0,"SF,판타지",SF,"캐나다,프랑스",캐나다
20120942,밀림의 왕자 레오2,20121108.0,애니메이션,애니메이션,일본,일본
20121549,전국노래자랑,20130501.0,"코미디,드라마",코미디,한국,한국
20121621,아이언맨 3,20130425.0,"액션,어드벤처,SF",액션,미국,미국
20121861,더 임파서블,20130117.0,"액션,드라마,스릴러",액션,"스페인,미국",스페인
20122021,트랜스포머: 사라진 시대,20140625.0,"액션,SF,어드벤처",액션,미국,미국
20122089,슈퍼배드 2,20130912.0,애니메이션,애니메이션,미국,미국
20122122,월드 워 Z,20130620.0,"드라마,스릴러,SF,액션,어드벤처",드라마,미국,미국
20122192,극장판 파워레인저: 캡틴포스 VS 미라클포스 199 히어로 대결전,20121213.0,애니메이션,애니메이션,"일본,네덜란드",일본
20122231,안나 카레니나,20130321.0,드라마,드라마,미국,미국
20122523,니코: 산타비행단의 모험,20121225.0,"애니메이션,어드벤처,가족",애니메이션,"핀란드,덴마크,아일랜드,독일",핀란드
20122625,오즈 그레이트 앤드 파워풀,20130307.0,"판타지,어드벤처,액션",판타지,미국,미국
20122783,감시자들,20130703.0,"범죄,액션",범죄,한국,한국
20122784,몽타주,20130516.0,스릴러,스릴러,한국,한국
20122785,롤러코스터,20131017.0,코미디,코미디,한국,한국
20122786,응징자,20131030.0,"액션,스릴러",액션,한국,한국
20122787,또 하나의 약속,20140206.0,드라마,드라마,한국,한국
20122803,파이스토리 : 악당상어 소탕작전,20130110.0,애니메이션,애니메이션,"미국,한국",미국
20122843,차이니즈 조디악,20130227.0,"액션,어드벤처",액션,중국,중국
20123161,늑대소년-확장판,20121206.0,"멜로/로맨스,드라마,판타지",멜로/로맨스,한국,한국
20123201,노리개,20130418.0,드라마,드라마,한국,한국
20123217,극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」,20121219.0,애니메이션,애니메이션,일본,일본
20123329,스타트렉 다크니스,20130530.0,"액션,SF,어드벤처",액션,미국,미국
20123333,잭 리처,20130117.0,액션,액션,미국,미국
20123381,깡철이,20131002.0,"드라마,액션,가족",드라마,한국,한국
20123383,화이: 괴물을 삼킨 아이,20131009.0,"액션,스릴러",액션,한국,한국
20123384,밤의 여왕,20131017.0,"멜로/로맨스,코미디",멜로/로맨스,한국,한국
20123387,다이하드: 굿 데이 투 다이,20130206.0,"액션,범죄,스릴러",액션,미국,미국
20123421,눈의 여왕,20130207.0,애니메이션,애니메이션,러시아,러시아
20123484,실버라이닝 플레이북,20130214.0,"멜로/로맨스,코미디,드라마",멜로/로맨스,미국,미국
20123501,군도: 민란의 시대,20140723.0,"사극,액션",사극,한국,한국
20123641,잭 더 자이언트 킬러,20130228.0,"판타지,드라마,어드벤처",판타지,미국,미국
20123644,해양경찰 마르코,20130214.0,"어드벤처,애니메이션",어드벤처,덴마크,덴마크
20123681,뽀로로 극장판 슈퍼썰매 대모험,20130123.0,애니메이션,애니메이션,한국,한국
20123821,더 자이언트,20130221.0,애니메이션,애니메이션,"미국,태국",미국
20124021,더 그레이,20120216.0,"액션,드라마,스릴러",액션,"미국,캐나다",미국
20124024,클라우드 아틀라스,20130109.0,"SF,판타지",SF,"미국,독일",미국
20124032,간기남,20120411.0,"코미디,스릴러",코미디,한국,한국
20124034,도둑들,20120725.0,"액션,범죄",액션,"한국,홍콩",한국
20124039,타워,20121225.0,드라마,드라마,한국,한국
20124045,코리아,20120503.0,드라마,드라마,한국,한국
20124047,백프로,20140403.0,"코미디,드라마",코미디,한국,한국
20124049,R2B: 리턴투베이스,20120815.0,"액션,드라마",액션,한국,한국
20124050,화차,20120308.0,미스터리,미스터리,한국,한국
20124051,시체가 돌아왔다,20120329.0,"범죄,드라마",범죄,한국,한국
20124054,늑대소년,20121031.0,"멜로/로맨스,드라마,판타지",멜로/로맨스,한국,한국
20124055,아부의 왕,20120621.0,코미디,코미디,한국,한국
20124057,용의자X,20121018.0,미스터리,미스터리,한국,한국
20124058,5백만불의 사나이,20120719.0,코미디,코미디,한국,한국
20124062,연가시,20120705.0,"공포(호러),SF",공포(호러),한국,한국
20124063,공모자들,20120829.0,"범죄,스릴러",범죄,한국,한국
20124064,돈의 맛,20120517.0,드라마,드라마,"한국,필리핀",한국
20124065,차형사,20120530.0,"코미디,액션",코미디,한국,한국
20124066,은교,20120425.0,멜로/로맨스,멜로/로맨스,한국,한국
20124067,바람과 함께 사라지다,20120808.0,"코미디,사극",코미디,한국,한국
20124070,강철대오:구국의 철가방,20121025.0,코미디,코미디,한국,한국
20124074,건축학개론,20120322.0,"멜로/로맨스,드라마",멜로/로맨스,한국,한국
20124075,내가 살인범이다,20121108.0,"액션,스릴러",액션,한국,한국
20124079,"광해, 왕이 된 남자",20120913.0,"사극,드라마",사극,한국,한국
20124080,나는 왕이로소이다,20120808.0,"사극,코미디",사극,한국,한국
20124082,미스터 고,20130717.0,"코미디,드라마",코미디,"한국,중국",한국
20124083,베를린,20130130.0,액션,액션,"한국,독일",한국
20124086,스파이,20130905.0,액션,액션,"한국,태국",한국
20124096,디스 민즈 워,20120229.0,"액션,코미디,멜로/로맨스",액션,미국,미국
20124099,워 호스,20120209.0,"전쟁,드라마",전쟁,미국,미국
20124127,헝거게임: 판엠의 불꽃,20120405.0,"액션,드라마,SF",액션,미국,미국
20124134,팅커 테일러 솔저 스파이,20120209.0,스릴러,스릴러,"영국,프랑스,독일",영국
20124136,마다가스카3 : 이번엔 서커스다!,20120606.0,"애니메이션,어드벤처,코미디",애니메이션,미국,미국
20124142,언터처블: 1%의 우정,20120322.0,"코미디,드라마",코미디,프랑스,프랑스
20124348,돈 크라이 마미,20121122.0,"스릴러,드라마",스릴러,한국,한국
20124349,무서운 이야기,20120725.0,공포(호러),공포(호러),한국,한국
20124399,반창꼬,20121219.0,멜로/로맨스,멜로/로맨스,한국,한국
20124400,간첩,20120920.0,"드라마,코미디,액션",드라마,한국,한국
20124401,신세계,20130221.0,"범죄,액션",범죄,한국,한국
20124402,열한시,20131128.0,스릴러,스릴러,한국,한국
20124420,맨 온 렛지,20120222.0,"범죄,스릴러",범죄,미국,미국
20124449,세이프 하우스,20120229.0,"액션,스릴러",액션,"미국,남아프리카공화국",미국
20124609,액트 오브 밸러: 최정예 특수부대,20120229.0,"액션,어드벤처,스릴러",액션,미국,미국
20124629,존 카터: 바숨 전쟁의 서막,20120308.0,"SF,액션",SF,미국,미국
20124666,크로니클,20120315.0,"액션,스릴러",액션,미국,미국
20124717,타이탄의 분노,20120329.0,"액션,판타지",액션,미국,미국
20124721,어벤져스,20120426.0,"액션,SF",액션,미국,미국
20124746,언더월드 4: 어웨이크닝,20120222.0,"액션,판타지,SF,공포(호러)",액션,미국,미국
20124873,콘트라밴드,20120322.0,"액션,스릴러",액션,"미국,영국",미국
20124874,서약,20120314.0,"드라마,멜로/로맨스",드라마,"미국,프랑스,브라질",미국
20124917,복숭아나무,20121031.0,멜로/로맨스,멜로/로맨스,한국,한국
20124932,저스티스,20120315.0,"액션,드라마,스릴러",액션,미국,미국
20124934,피에타,20120906.0,드라마,드라마,한국,한국
20124935,박수건달,20130109.0,코미디,코미디,한국,한국
20124936,나의 PS 파트너,20121206.0,"멜로/로맨스,코미디",멜로/로맨스,한국,한국
20124937,감기,20130814.0,"드라마,어드벤처,액션",드라마,한국,한국
20124938,용의자,20131224.0,"액션,스릴러",액션,한국,한국
20124946,락아웃: 익스트림미션,20120614.0,"SF,액션,스릴러",SF,"미국,프랑스",미국
20125048,호빗: 뜻밖의 여정,20121213.0,"어드벤처,판타지",어드벤처,"미국,뉴질랜드",미국
20125086,프로메테우스,20120606.0,"SF,스릴러",SF,미국,미국
20125106,코난: 암흑의 시대,20120405.0,"판타지,액션",판타지,미국,미국
20125126,킹메이커,20120419.0,드라마,드라마,미국,미국
20125333,전설의 주먹,20130410.0,"드라마,액션",드라마,한국,한국
20125338,링컨: 뱀파이어 헌터,20120830.0,"액션,스릴러,공포(호러)",액션,미국,미국
20125406,음치 클리닉,20121129.0,"멜로/로맨스,코미디",멜로/로맨스,한국,한국
20125426,백설공주,20120503.0,"판타지,어드벤처",판타지,미국,미국
