주시작일,순위,영화코드,영화명,개봉일,주간관객,누적관객
20160801,3,20156564,부산행,2016-07-20,1629987,10042821
20160801,4,20152963,수어사이드 스쿼드,2016-08-03,1416968,1416968
20160801,5,20156082,마이펫의 이중생활,2016-08-03,984033,986738
20160801,6,20161907,제이슨 본,2016-07-27,816636,2360903
20160801,7,20162002,명탐정 코난: 순흑의 악몽,2016-08-03,335171,336466
20160801,8,20159058,도리를 찾아서,2016-07-06,200793,2564991
20160801,9,20161286,아이스 에이지: 지구 대충돌,2016-07-20,81728,547390
20160801,10,20150203,나우 유 씨 미 2,2016-07-13,63852,3096296
20160808,1,20154910,터널,2016-08-10,2567243,2582032
20160808,2,20150979,덕혜옹주,2016-08-03,1843859,3550324
20160808,3,20156250,인천상륙작전,2016-07-27,984565,6230119
20160808,4,20156564,부산행,2016-07-20,749498,10792319
20160808,5,20156082,마이펫의 이중생활,2016-08-03,734352,1721090
20160808,6,20150968,국가대표 2,2016-08-10,387013,407063
20160808,7,20152963,수어사이드 스쿼드,2016-08-03,376972,1793940
20160808,8,20161907,제이슨 본,2016-07-27,178367,2539270
20160808,9,20162002,명탐정 코난: 순흑의 악몽,2016-08-03,122744,459210
20160808,10,20165961,슈퍼 프렌즈,2016-08-10,47354,56102
20160815,1,20154910,터널,2016-08-10,2503489,5085521
20160815,2,20150979,덕혜옹주,2016-08-03,1282364,4832688
20160815,3,20150567,스타트렉 비욘드,2016-08-17,672807,678401
20160815,4,20156250,인천상륙작전,2016-07-27,532116,6762235
20160815,5,20156082,마이펫의 이중생활,2016-08-03,524948,2246038
20160815,6,20156564,부산행,2016-07-20,431264,11223583
20160815,7,20150968,국가대표 2,2016-08-10,238300,645363
20160815,8,20148460,서울역,2016-08-17,119668,121578
20160815,9,20152963,수어사이드 스쿼드,2016-08-03,88778,1882718
20160815,10,20165281,마이 리틀 자이언트,2016-08-10,55382,100675
20160822,1,20154910,터널,2016-08-10,1195025,6280546
20160822,2,20163217,라이트 아웃,2016-08-24,521878,534423
20160822,3,20150979,덕혜옹주,2016-08-03,473581,5306269
20160822,4,20150567,스타트렉 비욘드,2016-08-17,335196,1013597
20160822,5,20162404,고스트버스터즈,2016-08-25,248402,248876
20160822,6,20156564,부산행,2016-07-20,200086,11423669
20160822,7,20156250,인천상륙작전,2016-07-27,191956,6954191
20160822,8,20156082,마이펫의 이중생활,2016-08-03,191299,2437337
20160822,9,20166901,플로렌스,2016-08-24,88347,89966
20160822,10,20150901,올레,2016-08-25,49437,50358
20160829,1,20154910,터널,2016-08-10,662369,6942915
20160829,2,20163217,라이트 아웃,2016-08-24,454232,988655
20160829,3,20167261,메카닉: 리크루트,2016-08-31,414825,415453
20160829,4,20162404,고스트버스터즈,2016-08-25,230594,479470
20160829,5,20150979,덕혜옹주,2016-08-03,222624,5528893
20160829,6,20150567,스타트렉 비욘드,2016-08-17,113735,1127332
20160829,7,20156564,부산행,2016-07-20,108197,11531866
20160829,8,20156250,인천상륙작전,2016-07-27,79166,7033357
20160829,9,20156082,마이펫의 이중생활,2016-08-03,76768,2514105
20160829,10,20167563,이퀄스,2016-08-31,56058,56266
20160905,1,20159646,밀정,2016-09-07,2160774,2174116
20160905,2,20159648,"고산자, 대동여지도",2016-09-07,291884,300540
20160905,3,20162968,거울나라의 앨리스,2016-09-07,191070,192844
20160905,4,20154910,터널,2016-08-10,133135,7076050
20160905,5,20167261,메카닉: 리크루트,2016-08-31,101077,516530
20160905,6,20163217,라이트 아웃,2016-08-24,92383,1081038
20160905,7,20166541,달빛궁궐,2016-09-07,60286,63353
20160905,8,20166721,장난감이 살아있다,2016-09-07,57918,59308
20160905,9,20165941,로빈슨 크루소,2016-09-07,45916,50214
20160905,10,20150979,덕혜옹주,2016-08-03,39774,5568667
20160912,1,20159646,밀정,2016-09-07,3875726,6049842
20160912,2,20167839,벤허,2016-09-14,895159,897428
20160912,3,20163294,매그니피센트 7,2016-09-14,679695,679695
20160912,4,20159648,"고산자, 대동여지도",2016-09-07,551960,852500
20160912,5,20162968,거울나라의 앨리스,2016-09-07,254766,447610
20160912,6,20167154,드림 쏭,2016-09-14,162268,168630
20160912,7,20166541,달빛궁궐,2016-09-07,74728,138081
20160912,8,20166721,장난감이 살아있다,2016-09-07,71924,131232
20160912,9,20165941,로빈슨 크루소,2016-09-07,64646,114860
20160912,10,20168721,아이엠스타 뮤직어워드,2016-09-14,60667,61382
20160919,1,20159646,밀정,2016-09-07,854163,6904005
20160919,2,20167839,벤허,2016-09-14,332359,1229787
20160919,3,20163294,매그니피센트 7,2016-09-14,202091,881786
20160919,4,20169122,아이 엠 어 히어로,2016-09-21,138699,149031
20160919,5,20159648,"고산자, 대동여지도",2016-09-07,97063,949563
20160919,6,20162968,거울나라의 앨리스,2016-09-07,55188,502798
20160919,7,20168885,브리짓 존스의 베이비,2016-09-28,45743,48568
20160919,8,20168891,설리: 허드슨강의 기적,2016-09-28,44146,44449
20160919,9,20168401,카페 소사이어티,2016-09-14,37444,94240
20160919,10,20167154,드림 쏭,2016-09-14,35995,204625
20160926,1,20153443,아수라,2016-09-28,1793509,1802691
20160926,2,20164501,미스 페레그린과 이상한 아이들의 집,2016-09-28,741088,742460
20160926,3,20159646,밀정,2016-09-07,388431,7292436
20160926,4,20168885,브리짓 존스의 베이비,2016-09-28,285313,333881
20160926,5,20168891,설리: 허드슨강의 기적,2016-09-28,248764,293213
20160926,6,20167839,벤허,2016-09-14,113209,1342996
20160926,7,20169122,아이 엠 어 히어로,2016-09-21,52114,201145
20160926,8,20160143,피터와 드래곤,2016-09-28,38945,39791
20160926,9,20163294,매그니피센트 7,2016-09-14,37049,918835
20160926,10,20167481,맨 인 더 다크,2016-10-05,29849,33807
20161003,1,20164501,미스 페레그린과 이상한 아이들의 집,2016-09-28,1255626,1998086
20161003,2,20153443,아수라,2016-09-28,668833,2471524
20161003,3,20167481,맨 인 더 다크,2016-10-05,534202,568009
20161003,4,20168885,브리짓 존스의 베이비,2016-09-28,291302,625183
20161003,5,20168891,설리: 허드슨강의 기적,2016-09-28,239731,532944
20161003,6,20159646,밀정,2016-09-07,166388,7458824
20161003,7,20153444,럭키,2016-10-13,133102,142686
20161003,8,20160143,피터와 드래곤,2016-09-28,48485,88276
20161003,9,20167839,벤허,2016-09-14,45984,1388980
20161003,10,20161589,죽여주는 여자,2016-10-06,42302,43974
20161010,1,20153444,럭키,2016-10-13,1860011,2002697
20161010,2,20164501,미스 페레그린과 이상한 아이들의 집,2016-09-28,493561,2491647
20161010,3,20167481,맨 인 더 다크,2016-10-05,326270,894279
20161010,4,20168885,브리짓 존스의 베이비,2016-09-28,135621,760804
20161010,5,20153443,아수라,2016-09-28,105648,2577172
20161010,6,20168891,설리: 허드슨강의 기적,2016-09-28,74897,607841
20161010,7,20168501,바스티유 데이,2016-10-13,69291,70034
20161010,8,20160203,어카운턴트,2016-10-13,48715,48715
20161010,9,20163041,자백,2016-10-13,40629,58244
20161010,10,20161589,죽여주는 여자,2016-10-06,39963,83937
20161017,1,20153444,럭키,2016-10-13,2338624,4341321
20161017,2,20156007,인페르노,2016-10-19,468021,473052
20161017,3,20164501,미스 페레그린과 이상한 아이들의 집,2016-09-28,174930,2666577
20161017,4,20167481,맨 인 더 다크,2016-10-05,92053,986332
20161017,5,20151022,걷기왕,2016-10-20,58990,62206
20161017,6,20040734,노트북,2004-11-26,43681,470017
20161017,7,20168885,브리짓 존스의 베이비,2016-09-28,43124,803928
20161017,8,20163041,자백,2016-10-13,32229,90473
20161017,9,20168501,바스티유 데이,2016-10-13,23598,93632
20161017,10,20160203,어카운턴트,2016-10-13,18994,67709
20161024,1,20163181,닥터 스트레인지,2016-10-26,2399372,2399372
20161024,2,20153444,럭키,2016-10-13,1297730,5639051
20161024,3,20150564,혼숨,2016-10-26,182410,182648
20161024,4,20156007,인페르노,2016-10-19,152390,625442
20161024,5,20040734,노트북,2004-11-26,48461,518478
20161024,6,20164501,미스 페레그린과 이상한 아이들의 집,2016-09-28,38576,2705153
20161024,7,20151022,걷기왕,2016-10-20,20060,82266
20161024,8,20163041,자백,2016-10-13,18329,108802
20161024,9,20162545,"무현, 두 도시 이야기",2016-10-26,16935,17115
20161024,10,20160781,쿠보와 전설의 악기,2016-10-26,15814,16254
20161031,1,20163181,닥터 스트레인지,2016-10-26,1567067,3966439
20161031,2,20153444,럭키,2016-10-13,744936,6383987
20161031,3,20150564,혼숨,2016-10-26,90380,273028
20161031,4,20162545,"무현, 두 도시 이야기",2016-10-26,53202,70317
20161031,5,20156007,인페르노,2016-10-19,49807,675249
20161031,6,20161527,로스트 인 더스트,2016-11-03,47166,48498
20161031,7,20160862,선생님의 일기,2016-11-02,46234,51217
20161031,8,20040734,노트북,2004-11-26,43890,562368
20161031,9,20161796,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,2016-11-03,40294,41116
20161031,10,20161165,무한대를 본 남자,2016-11-03,22943,23069
20161107,1,20163181,닥터 스트레인지,2016-10-26,858995,4825434
20161107,2,20163521,스플릿,2016-11-09,429327,439419
20161107,3,20153444,럭키,2016-10-13,420609,6804596
20161107,4,20161843,위자: 저주의 시작,2016-11-09,210984,210984
20161107,5,20162504,감바의 대모험,2016-11-10,54522,56949
20161107,6,20162545,"무현, 두 도시 이야기",2016-10-26,52965,123282
20161107,7,20162147,세상에서 고양이가 사라진다면,2016-11-09,45366,48438
20161107,8,20040734,노트북,2004-11-26,28970,591338
20161107,9,20161527,로스트 인 더스트,2016-11-03,26132,74630
20161107,10,20161796,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,2016-11-03,19670,60786
20161114,1,20162365,신비한 동물사전,2016-11-16,1936408,1936408
20161114,2,20163181,닥터 스트레인지,2016-10-26,365761,5191195
20161114,3,20154905,가려진 시간,2016-11-16,340516,358451
20161114,4,20163521,스플릿,2016-11-09,231580,670999
20161114,5,20153444,럭키,2016-10-13,128993,6933589
20161114,6,20161843,위자: 저주의 시작,2016-11-09,102877,313861
20161114,7,20162629,하이큐!! 끝과 시작,2016-11-16,49187,49187
20161114,8,20162504,감바의 대모험,2016-11-10,35019,91968
20161114,9,20162545,"무현, 두 도시 이야기",2016-10-26,30982,154264
20161114,10,20162928,카페 6,2016-11-16,20309,20906
20161121,1,20162365,신비한 동물사전,2016-11-16,1457523,3393931
20161121,2,20154661,형,2016-11-23,1017292,1037807
20161121,3,20163181,닥터 스트레인지,2016-10-26,188859,5380054
20161121,4,20154905,가려진 시간,2016-11-16,130407,488858
20161121,5,20163521,스플릿,2016-11-09,75693,746692
20161121,6,20161162,블레어 위치,2016-11-23,38171,38525
20161121,7,20153444,럭키,2016-10-13,35595,6969184
20161121,8,20163903,리틀메딕: 몸속탐험대,2016-11-24,32488,32688
20161121,9,20162545,"무현, 두 도시 이야기",2016-10-26,20092,174356
20161121,10,20163824,미스 사이공 : 25주년 특별 공연,2016-11-24,17158,17347
20161128,1,20154661,형,2016-11-23,1122275,2160082
20161128,2,20162365,신비한 동물사전,2016-11-16,803007,4196938
20161128,3,20153741,미씽: 사라진 여자,2016-11-30,701466,706271
20161128,4,20166363,잭 리처: 네버 고 백,2016-11-30,453515,457952
20161128,5,20161605,언더월드: 블러드 워,2016-11-30,57863,57863
20161128,6,20163181,닥터 스트레인지,2016-10-26,56179,5436233
20161128,7,20160472,두 남자,2016-11-30,47670,49954
20161128,8,20163903,리틀메딕: 몸속탐험대,2016-11-24,30111,62799
20161128,9,20154905,가려진 시간,2016-11-16,18019,506877
20161128,10,20163824,미스 사이공 : 25주년 특별 공연,2016-11-24,15757,33104
20161205,1,20144641,판도라,2016-12-07,1441716,1459251
20161205,2,20167904,라라랜드,2016-12-07,563104,563430
20161205,3,20154661,형,2016-11-23,525417,2685499
20161205,4,20153741,미씽: 사라진 여자,2016-11-30,343012,1049283
20161205,5,20162365,신비한 동물사전,2016-11-16,276786,4473724
20161205,6,20163884,아기배달부 스토크,2016-12-07,163038,166629
20161205,7,20162382,원피스 필름 골드,2016-12-08,140014,140401
20161205,8,20166363,잭 리처: 네버 고 백,2016-11-30,133931,591883
20161205,9,20161605,언더월드: 블러드 워,2016-11-30,13225,71088
20161205,10,20152371,"당신, 거기 있어줄래요",2016-12-14,11352,11626
20161212,1,20144641,판도라,2016-12-07,1654397,3113648
20161212,2,20167904,라라랜드,2016-12-07,734130,1297560
20161212,3,20152371,"당신, 거기 있어줄래요",2016-12-14,600132,611758
20161212,4,20154661,형,2016-11-23,243806,2929305
20161212,5,20162365,신비한 동물사전,2016-11-16,137536,4611260
20161212,6,20163884,아기배달부 스토크,2016-12-07,121514,288143
20161212,7,20153741,미씽: 사라진 여자,2016-11-30,90252,1139535
20161212,8,20162382,원피스 필름 골드,2016-12-08,65499,205900
20161212,9,20155223,목숨 건 연애,2016-12-14,34371,37650
20161212,10,20164388,스노우타임,2016-12-15,20714,21676
20161219,1,20161725,마스터,2016-12-21,2988307,3002188
20161219,2,20144641,판도라,2016-12-07,822265,3935913
20161219,3,20167904,라라랜드,2016-12-07,647317,1944877
20161219,4,20162025,씽,2016-12-21,561795,567014
20161219,5,20152371,"당신, 거기 있어줄래요",2016-12-14,383394,995152
20161219,6,20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,142314,144200
20161219,7,20154661,형,2016-11-23,46297,2975602
20161219,8,20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,2016-12-21,42182,43229
20161219,9,20162365,신비한 동물사전,2016-11-16,41366,4652626
20161219,10,20163884,아기배달부 스토크,2016-12-07,31330,319473
20161226,1,20161725,마스터,2016-12-21,2439431,5441619
20161226,2,20163183,로그 원: 스타워즈 스토리,2016-12-28,769332,769938
20161226,3,20162025,씽,2016-12-21,611313,1178327
20161226,4,20167904,라라랜드,2016-12-07,527760,2472637
20161226,5,20144641,판도라,2016-12-07,465917,4401830
20161226,6,20152371,"당신, 거기 있어줄래요",2016-12-14,148293,1143445
20161226,7,20162727,루돌프와 많이있어,2016-12-28,117695,119420
20161226,8,20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,94252,238452
20161226,9,20161872,너의 이름은.,2017-01-04,73199,74181
20161226,10,20165543,하이큐!! 승자와 패자,2016-12-28,21873,22733
20170102,1,20161872,너의 이름은.,2017-01-04,1108284,1182465
20170102,2,20161725,마스터,2016-12-21,1076481,6518100
20170102,3,20161084,패신저스,2017-01-04,503992,504393
20170102,4,20162025,씽,2016-12-21,410744,1589071
20170102,5,20167904,라라랜드,2016-12-07,256308,2728945
20170102,6,20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,240694,242171
20170102,7,20150966,사랑하기 때문에,2017-01-04,229757,246167
20170102,8,20163183,로그 원: 스타워즈 스토리,2016-12-28,209150,979088
20170102,9,20144641,판도라,2016-12-07,143856,4545686
20170102,10,20151181,여교사,2017-01-04,84669,86439
20170109,1,20161872,너의 이름은.,2017-01-04,1306909,2489374
20170109,2,20165443,모아나,2017-01-12,672028,673220
20170109,3,20161725,마스터,2016-12-21,513122,7031222
20170109,4,20168381,얼라이드,2017-01-11,334159,337889
20170109,5,20164421,어쌔신 크리드,2017-01-11,304520,305310
20170109,6,20167904,라라랜드,2016-12-07,195159,2924104
20170109,7,20161084,패신저스,2017-01-04,150490,654883
20170109,8,20162025,씽,2016-12-21,120986,1710057
20170109,9,20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,103921,346092
20170109,10,20150966,사랑하기 때문에,2017-01-04,83381,329548
20170116,1,20151229,더 킹,2017-01-18,1845666,1852899
20170116,2,20151228,공조,2017-01-18,1140497,1153989
20170116,3,20165443,모아나,2017-01-12,577786,1251006
20170116,4,20161872,너의 이름은.,2017-01-04,562978,3052352
20170116,5,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,276158,276701
20170116,6,20168381,얼라이드,2017-01-11,123781,461670
20170116,7,20161725,마스터,2016-12-21,102373,7133595
20170116,8,20167904,라라랜드,2016-12-07,99348,3023452
20170116,9,20164421,어쌔신 크리드,2017-01-11,46829,352139
